Date,Time,Battery,Status
Feb-02-2021,21:27:26,50%,Charging
Feb-02-2021,21:57:47,70%,Charging
Feb-02-2021,22:27:47,80%,Charging
Feb-02-2021,22:57:47,90%,Charging
Feb-02-2021,23:28:08,80%,Discharging
Feb-02-2021,23:58:08,70%,Discharging
Feb-03-2021,00:28:09,60%,Discharging
Feb-03-2021,00:58:10,60%,Discharging
Feb-03-2021,15:03:17,60%,Discharging
Feb-03-2021,15:33:18,50%,Discharging
Feb-03-2021,16:03:39,50%,Discharging
Feb-03-2021,16:33:59,50%,Discharging
Feb-03-2021,17:04:20,50%,Discharging
Feb-03-2021,18:09:37,50%,Discharging
Feb-03-2021,18:39:58,50%,Discharging
Feb-03-2021,19:10:19,50%,Discharging
Feb-03-2021,19:40:39,40%,Discharging
Feb-03-2021,20:11:00,30%,Discharging
Feb-03-2021,20:41:20,30%,Discharging
Feb-03-2021,21:11:41,20%,Discharging
Feb-03-2021,21:42:01,20%,Discharging
Feb-03-2021,22:12:22,20%,Discharging
Feb-03-2021,22:42:42,10%,Discharging
Feb-03-2021,23:13:03,30%,Charging
Feb-03-2021,23:48:44,70%,Charging
Feb-04-2021,00:24:05,90%,Charging
Feb-04-2021,10:30:13,80%,Discharging
Feb-04-2021,11:00:14,80%,Discharging
Feb-04-2021,11:30:14,70%,Discharging
Feb-04-2021,12:00:15,70%,Discharging
Feb-04-2021,12:30:15,60%,Discharging
Feb-04-2021,13:00:15,60%,Discharging
Feb-04-2021,13:30:16,60%,Discharging
Feb-04-2021,14:00:16,60%,Discharging
Feb-04-2021,14:30:17,50%,Discharging
Feb-04-2021,15:00:37,50%,Discharging
Feb-04-2021,15:30:58,50%,Discharging
Feb-04-2021,16:01:18,30%,Discharging
Feb-04-2021,16:31:39,30%,Discharging
Feb-04-2021,17:02:00,30%,Discharging
Feb-04-2021,17:32:20,30%,Discharging
Feb-04-2021,18:02:41,20%,Discharging
Feb-04-2021,18:33:01,20%,Discharging
Feb-04-2021,19:03:23,30%,Charging
Feb-04-2021,19:33:48,60%,Charging
Feb-04-2021,20:03:49,80%,Charging
Feb-04-2021,20:33:49,90%,Charging
Feb-04-2021,21:04:10,80%,Discharging
Feb-04-2021,21:34:10,80%,Discharging
Feb-04-2021,22:04:11,70%,Discharging
Feb-04-2021,22:34:11,70%,Discharging
Feb-04-2021,23:04:12,60%,Discharging
Feb-06-2021,16:20:58,50%,Discharging
Feb-06-2021,16:51:20,50%,Discharging
Feb-06-2021,17:21:44,40%,Discharging
Feb-06-2021,17:52:06,40%,Discharging
Feb-06-2021,18:22:28,40%,Discharging
Feb-06-2021,18:52:50,40%,Discharging
Feb-06-2021,19:23:12,40%,Discharging
Feb-06-2021,19:53:34,40%,Discharging
Feb-06-2021,20:23:54,30%,Discharging
Feb-06-2021,20:54:15,30%,Discharging
Feb-06-2021,21:24:35,20%,Discharging
Feb-06-2021,21:54:57,20%,Discharging
Feb-06-2021,22:25:18,20%,Discharging
Feb-06-2021,22:55:39,10%,Discharging
Feb-06-2021,23:26:00,30%,Charging
Feb-06-2021,23:56:20,60%,Charging
Feb-07-2021,14:15:08,60%,Discharging
Feb-07-2021,14:45:08,60%,Discharging
Feb-07-2021,15:15:09,50%,Discharging
Feb-07-2021,15:45:29,50%,Discharging
Feb-07-2021,16:15:50,50%,Discharging
Feb-07-2021,16:46:10,40%,Discharging
Feb-07-2021,17:16:31,40%,Discharging
Feb-07-2021,17:46:51,40%,Discharging
Feb-07-2021,18:17:12,40%,Discharging
Feb-07-2021,18:47:32,30%,Discharging
Feb-07-2021,19:17:53,20%,Discharging
Feb-07-2021,19:48:14,20%,Discharging
Feb-07-2021,20:18:34,10%,Discharging
Feb-07-2021,20:48:55,30%,Charging
Feb-07-2021,21:19:15,60%,Charging
Feb-07-2021,21:49:16,80%,Charging
Feb-07-2021,22:19:17,90%,Charging
Feb-07-2021,22:49:43,90%,Charging
Feb-07-2021,23:20:04,90%,Charging
Feb-08-2021,10:43:48,90%,Discharging
Feb-08-2021,11:14:08,90%,Discharging
Feb-08-2021,11:44:28,90%,Discharging
Feb-08-2021,12:14:49,90%,Discharging
Feb-08-2021,12:45:09,80%,Discharging
Feb-08-2021,14:57:00,80%,Discharging
Feb-08-2021,15:27:01,80%,Discharging
Feb-08-2021,15:58:59,70%,Discharging
Feb-08-2021,17:17:00,70%,Discharging
Feb-08-2021,17:47:00,70%,Discharging
Feb-08-2021,18:17:01,60%,Discharging
Feb-08-2021,19:10:44,60%,Discharging
Feb-08-2021,19:40:44,60%,Discharging
Feb-08-2021,20:57:05,60%,Discharging
Feb-08-2021,22:03:27,60%,Discharging
Feb-08-2021,22:33:27,50%,Discharging
Feb-08-2021,23:20:23,40%,Discharging
Apr-11-2021,22:56:43,70%,Discharging
Apr-12-2021,11:33:29,40%,Discharging
Apr-12-2021,12:04:24,20%,Discharging
Apr-12-2021,12:56:06,40%,Charging
Apr-17-2021,09:57:36,40%,Discharging
Apr-17-2021,10:27:57,30%,Discharging
Apr-17-2021,10:58:18,20%,Charging
Apr-17-2021,11:28:39,50%,Charging
Apr-17-2021,11:58:59,80%,Charging
Apr-17-2021,12:29:00,80%,Charging
Apr-17-2021,12:59:01,70%,Discharging
Apr-17-2021,13:29:01,70%,Discharging
Apr-17-2021,13:59:02,60%,Discharging
Apr-17-2021,14:29:02,60%,Discharging
Apr-23-2021,08:56:19,90%,Discharging
Apr-23-2021,09:26:41,80%,Discharging
Apr-23-2021,09:56:41,80%,Discharging
Apr-23-2021,10:26:41,80%,Discharging
Apr-23-2021,10:56:42,70%,Discharging
Apr-23-2021,11:26:42,70%,Discharging
Apr-23-2021,11:56:43,70%,Discharging
Apr-23-2021,12:26:44,70%,Discharging
Apr-23-2021,12:56:45,70%,Discharging
Apr-23-2021,13:26:45,60%,Discharging
Apr-23-2021,14:34:34,60%,Discharging
Apr-23-2021,17:24:43,20%,Discharging
Apr-23-2021,17:55:04,20%,Discharging
Apr-23-2021,18:48:33,20%,Discharging
Apr-23-2021,19:24:14,5%,Charging
Apr-23-2021,19:54:35,30%,Charging
Apr-23-2021,20:24:55,60%,Charging
Apr-23-2021,20:54:56,80%,Charging
Apr-23-2021,21:24:57,90%,Charging
Apr-23-2021,21:55:19,80%,Discharging
Apr-23-2021,22:25:20,80%,Discharging
Apr-23-2021,22:55:20,70%,Discharging
Apr-23-2021,23:25:21,70%,Discharging
Apr-24-2021,10:07:07,70%,Discharging
Apr-24-2021,10:37:08,60%,Discharging
Apr-24-2021,11:07:09,60%,Discharging
Apr-24-2021,11:38:01,50%,Discharging
Apr-24-2021,14:12:03,50%,Discharging
Apr-24-2021,14:42:23,40%,Discharging
Apr-24-2021,15:12:44,20%,Discharging
Apr-24-2021,15:43:05,40%,Charging
Apr-24-2021,16:13:26,70%,Charging
Apr-24-2021,16:43:26,80%,Charging
Apr-24-2021,17:13:27,80%,Charging
Apr-24-2021,17:32:16,90%,Charging
Apr-24-2021,18:02:36,70%,Discharging
Apr-24-2021,18:32:37,70%,Discharging
Apr-24-2021,19:02:38,60%,Discharging
Apr-24-2021,19:32:38,60%,Discharging
Apr-24-2021,20:02:39,50%,Discharging
Apr-24-2021,20:33:00,50%,Discharging
Apr-24-2021,21:03:21,50%,Discharging
Apr-24-2021,21:33:42,40%,Discharging
Apr-24-2021,22:04:05,30%,Discharging
Apr-24-2021,22:34:31,20%,Discharging
Apr-24-2021,23:04:53,20%,Discharging
Apr-24-2021,23:35:14,10%,Discharging
Apr-25-2021,00:05:35,30%,Charging
Apr-25-2021,10:46:49,30%,Charging
Apr-25-2021,11:17:09,60%,Charging
Apr-25-2021,11:47:11,90%,Charging
Apr-25-2021,12:17:32,90%,Discharging
Apr-25-2021,12:55:00,90%,Discharging
Apr-25-2021,13:25:21,90%,Discharging
Apr-25-2021,13:55:48,90%,Discharging
Apr-25-2021,14:26:09,80%,Discharging
Apr-25-2021,14:56:10,80%,Discharging
Apr-25-2021,15:26:10,80%,Discharging
Apr-25-2021,15:57:14,80%,Discharging
Apr-25-2021,16:27:15,70%,Discharging
Apr-25-2021,16:57:15,70%,Discharging
Apr-25-2021,17:27:16,70%,Discharging
Apr-25-2021,17:57:16,60%,Discharging
Apr-25-2021,18:54:17,60%,Discharging
Apr-25-2021,19:24:18,50%,Discharging
Apr-25-2021,19:54:40,50%,Discharging
Apr-25-2021,20:25:08,50%,Discharging
Apr-25-2021,20:55:34,50%,Discharging
Apr-25-2021,21:25:55,40%,Discharging
Apr-25-2021,21:56:15,40%,Discharging
Apr-25-2021,22:32:56,60%,Charging
Apr-25-2021,23:02:56,80%,Charging
Apr-25-2021,23:32:57,90%,Charging
Apr-26-2021,00:03:17,90%,Charging
Apr-26-2021,00:33:40,80%,Discharging
Apr-26-2021,01:03:40,80%,Discharging
Apr-26-2021,10:05:14,80%,Discharging
Apr-26-2021,10:35:15,70%,Discharging
Apr-26-2021,11:05:16,70%,Discharging
Apr-26-2021,11:35:16,60%,Discharging
Apr-26-2021,12:05:17,60%,Discharging
Apr-26-2021,12:35:17,60%,Discharging
Apr-26-2021,13:05:18,60%,Discharging
Apr-26-2021,13:35:18,50%,Discharging
Apr-26-2021,15:24:11,50%,Discharging
Apr-26-2021,15:54:32,50%,Discharging
Apr-26-2021,16:24:53,50%,Discharging
Apr-26-2021,16:55:14,40%,Discharging
Apr-26-2021,17:25:35,40%,Discharging
Apr-26-2021,17:57:25,30%,Discharging
Apr-26-2021,22:17:36,5%,Charging
Apr-26-2021,22:47:58,30%,Charging
Apr-26-2021,23:18:19,50%,Charging
Apr-27-2021,10:45:43,90%,Discharging
Apr-27-2021,11:16:04,90%,Discharging
Apr-27-2021,11:46:29,80%,Discharging
Apr-27-2021,12:24:31,80%,Discharging
Apr-27-2021,12:54:31,70%,Discharging
Apr-27-2021,16:30:31,60%,Discharging
Apr-27-2021,17:00:31,50%,Discharging
Apr-27-2021,17:30:52,50%,Discharging
Apr-27-2021,18:01:13,50%,Discharging
Apr-27-2021,18:31:34,40%,Discharging
Apr-27-2021,19:01:54,40%,Discharging
Apr-27-2021,19:32:15,20%,Discharging
Apr-27-2021,20:02:36,30%,Charging
Apr-27-2021,20:32:57,60%,Charging
Apr-27-2021,21:02:58,80%,Charging
Apr-27-2021,21:32:58,80%,Charging
Apr-27-2021,22:02:59,80%,Charging
Apr-27-2021,22:33:00,70%,Discharging
Apr-27-2021,23:03:00,70%,Discharging
Apr-27-2021,23:33:01,60%,Discharging
Apr-28-2021,00:03:02,50%,Discharging
Apr-28-2021,00:33:25,50%,Discharging
Apr-28-2021,09:43:07,50%,Discharging
Apr-28-2021,10:13:28,50%,Discharging
Apr-28-2021,10:43:48,50%,Discharging
Apr-28-2021,11:14:09,30%,Discharging
Apr-28-2021,11:44:31,30%,Discharging
Apr-28-2021,12:14:52,30%,Charging
Apr-28-2021,12:45:12,50%,Charging
Apr-28-2021,13:15:33,80%,Discharging
Apr-28-2021,13:45:34,60%,Discharging
Apr-28-2021,14:15:34,60%,Discharging
Apr-28-2021,14:45:34,60%,Discharging
Apr-28-2021,15:15:35,50%,Discharging
Apr-28-2021,15:45:56,50%,Discharging
Apr-28-2021,17:42:28,40%,Discharging
Apr-28-2021,18:12:49,40%,Discharging
Apr-28-2021,18:43:09,30%,Discharging
Apr-28-2021,19:13:30,20%,Discharging
Apr-28-2021,19:43:51,20%,Discharging
Apr-28-2021,20:14:12,40%,Charging
Apr-28-2021,20:54:32,50%,Discharging
Apr-28-2021,21:24:53,40%,Discharging
Apr-28-2021,21:55:14,30%,Discharging
Apr-28-2021,22:25:35,30%,Charging
Apr-28-2021,23:01:59,70%,Charging
Apr-28-2021,23:31:59,60%,Discharging
Apr-29-2021,00:02:00,50%,Discharging
Apr-29-2021,00:32:20,50%,Discharging
Apr-29-2021,09:36:25,50%,Discharging
Apr-29-2021,10:06:46,50%,Discharging
Apr-29-2021,10:37:07,50%,Discharging
Apr-29-2021,11:07:28,40%,Discharging
Apr-29-2021,11:37:49,40%,Discharging
Apr-29-2021,12:08:10,40%,Discharging
Apr-29-2021,12:38:30,60%,Charging
Apr-29-2021,13:08:31,80%,Charging
Apr-29-2021,13:43:52,60%,Discharging
Apr-29-2021,14:13:52,60%,Discharging
Apr-29-2021,14:43:53,60%,Discharging
Apr-29-2021,15:13:53,60%,Discharging
Apr-29-2021,15:43:54,50%,Discharging
Apr-29-2021,16:14:15,50%,Discharging
Apr-29-2021,16:44:36,50%,Discharging
Apr-29-2021,17:14:57,50%,Discharging
Apr-29-2021,17:45:19,50%,Discharging
Apr-29-2021,18:15:40,20%,Discharging
Apr-29-2021,18:46:00,20%,Discharging
Apr-29-2021,19:16:21,5%,Discharging
Apr-29-2021,21:44:43,40%,Discharging
Apr-29-2021,22:15:05,30%,Discharging
Apr-29-2021,22:45:26,50%,Charging
Apr-30-2021,08:53:13,50%,Discharging
Apr-30-2021,09:23:33,40%,Discharging
Apr-30-2021,09:53:54,30%,Discharging
Apr-30-2021,10:24:14,50%,Charging
Apr-30-2021,10:54:35,70%,Charging
Apr-30-2021,11:24:36,80%,Charging
Apr-30-2021,11:54:36,80%,Charging
Apr-30-2021,12:24:37,80%,Charging
Apr-30-2021,12:54:37,80%,Discharging
Apr-30-2021,13:24:38,70%,Discharging
Apr-30-2021,13:54:38,70%,Charging
Apr-30-2021,14:24:38,70%,Discharging
Apr-30-2021,14:54:39,70%,Discharging
Apr-30-2021,15:24:39,60%,Discharging
Apr-30-2021,15:54:40,60%,Discharging
Apr-30-2021,16:24:40,60%,Discharging
Apr-30-2021,16:54:41,60%,Discharging
Apr-30-2021,22:39:43,50%,Discharging
Apr-30-2021,23:10:03,50%,Discharging
Apr-30-2021,23:40:24,40%,Discharging
May-01-2021,00:10:45,40%,Discharging
May-01-2021,08:59:12,40%,Discharging
May-01-2021,09:29:32,30%,Discharging
May-01-2021,09:59:56,20%,Charging
May-01-2021,11:29:02,90%,Charging
May-01-2021,11:59:23,80%,Discharging
May-01-2021,12:29:24,70%,Discharging
May-01-2021,12:59:24,70%,Discharging
May-01-2021,13:29:25,60%,Discharging
May-01-2021,13:59:25,60%,Discharging
May-01-2021,14:29:25,50%,Discharging
May-01-2021,14:59:46,50%,Discharging
May-01-2021,15:30:07,50%,Discharging
May-01-2021,16:00:27,50%,Discharging
May-01-2021,16:30:48,50%,Discharging
May-01-2021,17:01:09,40%,Discharging
May-01-2021,17:31:29,30%,Discharging
May-01-2021,18:01:50,20%,Discharging
May-01-2021,18:32:11,20%,Discharging
May-01-2021,19:02:32,40%,Charging
May-01-2021,19:32:53,70%,Charging
May-01-2021,20:02:54,80%,Charging
May-01-2021,20:32:56,80%,Charging
May-01-2021,21:02:56,80%,Charging
May-01-2021,21:32:57,80%,Charging
May-01-2021,22:06:00,90%,Charging
May-01-2021,22:36:23,80%,Discharging
May-01-2021,23:06:24,70%,Discharging
May-01-2021,23:36:25,70%,Discharging
May-02-2021,00:06:25,60%,Discharging
May-02-2021,11:01:27,60%,Discharging
May-02-2021,11:31:27,50%,Discharging
May-02-2021,12:01:48,50%,Discharging
May-02-2021,12:32:09,40%,Discharging
May-02-2021,13:02:29,30%,Discharging
May-02-2021,13:32:50,20%,Discharging
May-02-2021,14:03:11,20%,Discharging
